item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return
I01821,O0479,P0064,3,25179.94,16,False
I01822,O0600,P0121,5,66403.16,45,False
I01823,O0577,P0139,5,67972.56,45,True
I01824,O0068,P0163,2,142556.4,32,False
I01825,O0039,P0153,5,5216.49,25,False
I01826,O0803,P0271,4,138700.9,12,False
I01827,O0475,P0225,1,55089.62,35,False
I01828,O0768,P0150,1,114507.89,6,False
I01829,O0153,P0111,4,15366.27,30,False
I01830,O0585,P0137,2,108471.15,20,False
I01831,O0448,P0094,2,101784.75,42,False
I01832,O0606,P0149,5,58082.43,39,False
I01833,O0457,P0008,1,3566.9,10,False
I01834,O0905,P0221,2,99457.9,32,True
I01835,O0472,P0277,2,97353.49,10,False
I01836,O0677,P0015,3,115750.53,34,False
I01837,O0967,P0043,2,146437.96,39,False
I01838,O0586,P0263,5,141927.42,37,False
I01839,O0460,P0076,1,73864.31,1,False
I01840,O0749,P0276,5,28682.96,42,False
I01841,O0521,P0016,1,35822.48,16,False
I01842,O0312,P0274,2,101055.93,22,False
I01843,O0535,P0263,2,122282.55,32,False
I01844,O0383,P0225,1,49869.21,1,False
I01845,O0266,P0277,1,94769.08,42,False
I01846,O0096,P0093,2,39869.73,38,False
I01847,O0413,P0047,1,54448.41,31,False
I01848,O0691,P0139,2,71616.35,32,False
I01849,O0155,P0238,4,31626.07,30,False
I01850,O0681,P0026,3,103345.76,45,False
I01851,O0121,P0133,1,75720.11,22,False
I01852,O0438,P0023,4,15236.58,11,False
I01853,O0500,P0146,5,13058.56,24,False
I01854,O0363,P0055,4,103413.3,42,False
I01855,O0687,P0204,2,100002.09,38,False
I01856,O0949,P0216,3,98094.09,34,False
I01857,O0255,P0136,5,106315.02,32,False
I01858,O0320,P0078,1,117091.71,21,False
I01859,O0105,P0198,2,119339.89,37,False
I01860,O0779,P0125,4,17158.99,0,False
I01861,O0515,P0294,2,100316.09,44,False
I01862,O0514,P0117,5,133394.33,16,False
I01863,O0405,P0246,2,97222.51,28,False
I01864,O0617,P0295,1,139575.86,4,False
I01865,O0092,P0154,1,17391.42,37,False
I01866,O0918,P0128,3,116012.89,40,False
I01867,O0835,P0084,2,54379.36,13,False
I01868,O0487,P0209,1,21537.28,2,False
I01869,O0941,P0131,3,61891.62,21,False
I01870,O0799,P0012,2,22951.99,48,False
I01871,O0310,P0254,2,74911.96,27,False
I01872,O0326,P0017,2,116130.31,50,False
I01873,O0581,P0214,4,22544.2,47,False
I01874,O0496,P0034,5,49585.56,34,False
I01875,O0587,P0280,1,12310.82,46,False
I01876,O0003,P0206,4,22009.41,17,False
I01877,O0082,P0227,3,88409.92,6,False
I01878,O0807,P0116,3,49567.42,40,False
I01879,O0386,P0136,5,119256.63,39,False
I01880,O0825,P0128,5,105288.08,28,False
I01881,O0320,P0260,4,51398.19,5,False
I01882,O0336,P0175,5,66833.09,42,False
I01883,O0051,P0057,1,131446.23,43,False
I01884,O0185,P0030,4,128788.44,24,False
I01885,O0911,P0023,3,14534.45,27,False
I01886,O0700,P0032,2,7058.65,49,False
I01887,O0569,P0203,2,42775.64,45,False
I01888,O0664,P0065,1,79262.64,23,False
I01889,O0614,P0029,4,25370.16,38,False
I01890,O0672,P0294,3,97323.92,37,False
I01891,O0257,P0092,1,34864.04,24,False
I01892,O0699,P0141,5,70825.6,26,False
I01893,O0052,P0168,4,106339.21,50,False
I01894,O0954,P0160,3,41028.29,48,False
I01895,O0454,P0175,5,72029.88,50,False
I01896,O0976,P0158,3,113459.01,32,False
I01897,O0825,P0015,4,113575.86,23,False
I01898,O0265,P0208,4,96685.59,11,False
I01899,O0789,P0215,3,22511.84,25,False
I01900,O0648,P0172,5,109362.91,3,False
I01901,O0010,P0218,2,39254.6,9,False
I01902,O0302,P0093,4,50159.52,44,False
I01903,O0673,P0243,3,61459.99,39,False
I01904,O0069,P0200,1,76674.57,45,False
I01905,O0103,P0048,3,27127.36,16,False
I01906,O0547,P0265,4,22151.49,34,False
I01907,O0016,P0056,4,86886.77,30,False
I01908,O0729,P0254,5,80263.5,11,False
I01909,O0592,P0184,4,48569.28,17,False
I01910,O0457,P0070,4,9089.39,40,False
I01911,O0832,P0218,1,39160.11,10,False
I01912,O0055,P0105,5,49582.41,30,False
I01913,O0351,P0117,4,139327.89,24,False
I01914,O0888,P0273,1,48435.4,40,False
I01915,O0173,P0189,3,124981.57,8,False
I01916,O0127,P0286,2,100250.69,23,False
I01917,O0817,P0138,1,143950.08,16,False
I01918,O0313,P0189,3,131426.27,9,False
I01919,O0891,P0101,1,85222.52,9,False
I01920,O0958,P0230,3,133090.29,47,False
I01921,O0749,P0252,5,108703.97,28,False
I01922,O0449,P0204,2,108156.23,41,False
I01923,O0695,P0086,4,117891.08,35,False
I01924,O0552,P0195,2,149889.9,22,False
I01925,O0732,P0007,5,102954.08,38,False
I01926,O0803,P0199,2,116608.52,45,False
I01927,O0651,P0100,1,139788.77,14,False
I01928,O0333,P0280,5,10164.87,14,False
I01929,O0339,P0118,3,70107.73,44,True
I01930,O0807,P0054,5,89862.61,28,False
I01931,O0486,P0259,3,19536.54,27,False
I01932,O0354,P0089,3,148505.87,23,False
I01933,O0268,P0135,4,25227.9,34,False
I01934,O0901,P0186,1,39415.35,28,False
I01935,O0722,P0283,1,75215.52,48,True
I01936,O0933,P0165,2,18784.97,34,False
I01937,O0468,P0258,5,21614.57,47,False
I01938,O0396,P0291,5,70388.1,32,False
I01939,O0796,P0080,5,69302.92,20,False
I01940,O0493,P0297,2,51920.99,28,False
I01941,O0698,P0071,3,120215.88,5,False
I01942,O0883,P0277,4,90625.5,8,False
I01943,O0927,P0105,5,47683.99,10,False
I01944,O0534,P0121,2,58012.52,7,False
I01945,O0662,P0282,4,54932.62,10,False
I01946,O0967,P0291,2,69029.05,32,False
I01947,O0947,P0026,5,98954.25,9,False
I01948,O0125,P0023,1,13511.82,0,True
I01949,O0017,P0033,5,6679.76,7,False
I01950,O0047,P0016,5,32801.98,35,False
I01951,O0942,P0247,4,76409.83,18,False
I01952,O0194,P0191,4,42815.76,46,False
I01953,O0241,P0284,3,60998.18,41,False
I01954,O0967,P0044,5,91650.1,30,False
I01955,O0283,P0216,5,92825.89,19,False
I01956,O0419,P0162,1,72161.98,49,False
I01957,O0018,P0235,4,26398.44,17,False
I01958,O0967,P0169,5,23660.94,21,False
I01959,O0021,P0024,4,43874.27,24,False
I01960,O0433,P0138,1,142505.48,25,False
I01961,O0939,P0190,3,24821.84,45,False
I01962,O0861,P0116,3,43596.54,20,True
I01963,O0103,P0205,5,144644.91,17,False
I01964,O0791,P0241,1,18994.78,49,False
I01965,O0576,P0100,4,112070.33,35,False
I01966,O0145,P0194,5,69116.2,25,False
I01967,O0164,P0199,5,108028.26,14,False
I01968,O0553,P0222,5,2973.17,36,False
I01969,O0122,P0242,5,8959.22,31,False
I01970,O0801,P0038,3,143425.28,27,False
I01971,O0185,P0186,4,38868.79,24,False
I01972,O0024,P0122,2,107050.14,27,True
I01973,O0903,P0184,4,45251.72,36,False
I01974,O0573,P0096,4,38541.49,35,True
I01975,O0876,P0003,5,66186.9,4,False
I01976,O0803,P0237,3,42626.58,7,False
I01977,O0472,P0250,4,38710.47,47,False
I01978,O0142,P0250,3,39896.33,4,False
I01979,O0099,P0278,5,78691.38,45,False
I01980,O0607,P0207,2,1469.06,9,False
I01981,O0618,P0245,3,119334.09,3,False
I01982,O0831,P0136,3,101960.57,35,False
I01983,O0355,P0151,3,19978.86,20,False
I01984,O0446,P0259,2,22791.72,8,True
I01985,O0865,P0188,4,111560.02,1,False
I01986,O0961,P0026,1,99184.26,45,False
I01987,O0921,P0176,4,71162.95,10,False
I01988,O0217,P0070,3,8186.43,11,False
I01989,O0516,P0084,5,68017.48,50,False
I01990,O0287,P0003,1,74219.28,33,False
I01991,O0188,P0083,3,99952.47,8,False
I01992,O0430,P0038,4,133596.48,50,False
I01993,O0791,P0192,1,43217.61,22,False
I01994,O0966,P0288,1,62309.69,0,False
I01995,O0626,P0092,4,32105.67,42,False
I01996,O0089,P0162,2,84547.31,2,False
I01997,O0762,P0186,2,42057.75,28,False
I01998,O0055,P0292,2,51417.35,4,False
I01999,O0830,P0221,5,86476.23,30,False
I02000,O0263,P0045,5,10919.85,45,False
I02001,O0336,P0151,2,16362.57,36,False
I02002,O0535,P0240,4,135075.45,26,False
I02003,O0353,P0068,5,3402.63,49,False
I02004,O0119,P0212,1,143816.58,32,False
I02005,O0948,P0073,4,24999.6,34,False
I02006,O0085,P0110,1,14578.1,9,False
I02007,O0361,P0288,5,64231.46,4,False
I02008,O0480,P0152,2,77740.83,46,False
I02009,O0369,P0225,3,63218.76,15,False
I02010,O0346,P0078,4,126475.62,17,False
I02011,O0559,P0223,1,72077.05,37,False
I02012,O0562,P0113,3,141213.84,32,False
I02013,O0200,P0281,3,40621.95,14,False
I02014,O0392,P0153,4,4699.96,21,False
I02015,O0343,P0028,4,68160.36,45,False
I02016,O0052,P0202,3,52923.39,5,False
I02017,O0373,P0204,2,104520.97,0,False
I02018,O0609,P0018,5,50591.15,20,False
I02019,O0110,P0022,4,25546.49,1,False
I02020,O0683,P0053,2,32802.98,6,False
I02021,O0474,P0260,4,55544.83,1,False
I02022,O0146,P0169,3,21260.93,24,False
I02023,O0056,P0091,2,3031.45,39,False
I02024,O0380,P0120,3,67441.39,44,False
I02025,O0964,P0043,2,153999.62,42,False
I02026,O0139,P0094,4,97112.31,36,False
I02027,O0366,P0031,1,16165.63,44,False
I02028,O0942,P0026,1,102810.32,46,False
I02029,O0953,P0094,3,93770.22,43,False
I02030,O0603,P0133,4,80013.41,2,False
I02031,O0449,P0145,1,44452.95,48,False
I02032,O0454,P0098,2,117553.79,22,False
I02033,O0726,P0188,1,110240.66,4,False
I02034,O0050,P0005,4,99540.67,13,False
I02035,O0994,P0156,1,20102.08,7,False
I02036,O0004,P0143,3,73487.99,13,False
I02037,O0439,P0024,5,44723.38,18,False
I02038,O0066,P0037,5,21484.01,6,False
I02039,O0979,P0114,3,59775.16,11,False
I02040,O0983,P0280,3,11668.63,23,False
I02041,O0703,P0291,3,65972.47,4,False
I02042,O0035,P0031,4,16883.24,36,False
I02043,O0014,P0010,4,135681.66,35,False
I02044,O0061,P0038,5,129711.33,16,False
I02045,O0046,P0124,4,137992.79,8,False
I02046,O0734,P0112,2,119506.92,37,False
I02047,O0716,P0192,2,47932.44,29,True
I02048,O0387,P0081,3,122375.39,40,False
I02049,O0357,P0006,1,82265.97,20,False
I02050,O0262,P0067,4,118180.68,34,False
I02051,O0261,P0095,5,58968.0,36,False
I02052,O0720,P0077,2,93419.14,6,False
I02053,O0072,P0008,1,3322.55,26,False
I02054,O0860,P0024,3,40950.58,34,False
I02055,O0570,P0212,5,114276.72,7,False
I02056,O0091,P0197,4,98572.52,39,False
I02057,O0950,P0004,3,58356.62,29,False
I02058,O0343,P0289,5,60249.94,20,False
I02059,O0878,P0290,2,26829.9,37,False
I02060,O0790,P0217,3,32935.52,15,False
I02061,O0430,P0092,1,32438.77,23,False
I02062,O0363,P0267,2,114540.49,29,False
I02063,O0912,P0013,5,31177.37,7,False
I02064,O0094,P0177,2,149856.76,0,False
I02065,O0186,P0097,4,12472.76,41,False
I02066,O0815,P0088,1,73889.09,50,False
I02067,O0128,P0268,5,14783.94,43,False
I02068,O0375,P0290,1,28169.25,32,False
I02069,O0448,P0109,5,103017.97,5,False
I02070,O0748,P0161,5,83754.31,30,False
I02071,O0172,P0049,4,96807.65,3,False
I02072,O0769,P0174,2,71032.54,44,False
I02073,O0619,P0111,1,17010.86,9,False
I02074,O0521,P0298,4,28199.15,17,False
I02075,O0340,P0160,1,48726.65,8,False
I02076,O0173,P0245,2,123339.16,13,True
I02077,O0630,P0151,5,20456.13,14,False
I02078,O0139,P0080,1,56880.35,31,False
I02079,O0286,P0109,2,112013.77,47,False
I02080,O0113,P0034,4,60204.58,36,False
I02081,O0617,P0101,1,80712.46,47,False
I02082,O0014,P0066,1,51788.03,17,False
I02083,O0960,P0077,2,88416.47,28,False
I02084,O0510,P0184,2,38673.76,23,False
I02085,O0736,P0100,1,131563.61,32,False
I02086,O0096,P0214,3,22135.62,25,False
I02087,O0202,P0002,1,67583.0,14,False
I02088,O0958,P0226,4,27815.08,37,False
I02089,O0099,P0276,2,22218.34,1,False
I02090,O0668,P0083,5,113594.6,43,False
I02091,O0761,P0038,4,145776.38,2,False
I02092,O0882,P0082,5,112132.46,7,False
I02093,O0967,P0015,3,116765.6,34,False
I02094,O0841,P0142,1,97165.21,9,False
I02095,O0582,P0042,2,44610.6,0,False
I02096,O0514,P0029,3,32323.07,26,False
I02097,O0862,P0202,4,61514.24,2,False
I02098,O0393,P0120,4,52896.23,32,False
I02099,O0824,P0202,3,52409.84,18,False
I02100,O0798,P0131,3,68823.63,27,False
I02101,O0401,P0101,3,68890.85,14,False
I02102,O0582,P0214,3,23695.28,24,True
I02103,O0172,P0233,2,45314.62,8,False
I02104,O0445,P0061,1,22468.57,13,False
I02105,O0805,P0211,2,110566.59,41,False
I02106,O0569,P0165,3,18653.13,32,False
I02107,O0871,P0263,1,124153.52,38,False
I02108,O0974,P0051,5,13635.05,15,False
I02109,O0742,P0160,1,43549.19,24,False
I02110,O0270,P0113,2,136689.22,8,False
I02111,O0738,P0145,4,40562.34,23,False
I02112,O0683,P0030,3,127936.16,16,False
I02113,O0973,P0104,1,89230.66,5,False
I02114,O0724,P0188,5,91044.37,46,False
I02115,O0274,P0190,4,22689.94,44,False
I02116,O0578,P0138,4,126030.41,37,False
I02117,O0730,P0138,3,122635.13,15,False
I02118,O0448,P0190,5,25814.24,25,False
I02119,O0396,P0258,4,17092.34,13,False
I02120,O0928,P0144,2,12255.04,23,False
I02121,O0023,P0275,1,113486.5,39,False
I02122,O0940,P0157,5,7961.24,48,False
I02123,O0409,P0074,3,98533.89,24,False
I02124,O0407,P0155,4,92145.2,15,False
I02125,O0014,P0233,3,48160.23,45,False
I02126,O0603,P0061,3,22294.93,18,False
I02127,O0054,P0136,5,105734.48,10,False
I02128,O0964,P0213,1,77059.69,19,False
I02129,O0219,P0029,4,26791.78,49,False
I02130,O0469,P0116,1,46551.64,1,False
I02131,O0031,P0274,1,114353.71,22,False
I02132,O0942,P0086,2,113745.68,46,False
I02133,O0563,P0229,1,138459.06,20,False
I02134,O0161,P0108,3,124782.63,47,False
I02135,O0918,P0091,4,3119.88,29,False
I02136,O0266,P0137,4,119509.8,41,False
I02137,O0989,P0084,1,59680.22,21,False
I02138,O0897,P0076,2,74257.65,8,False
I02139,O0592,P0221,4,97721.59,12,False
I02140,O0480,P0002,1,54556.52,2,False
I02141,O0948,P0183,2,72023.22,4,False
I02142,O0026,P0189,3,144013.52,2,False
I02143,O0038,P0013,2,29382.75,46,False
I02144,O0132,P0034,3,52696.14,12,False
I02145,O0123,P0218,1,40617.81,36,False
I02146,O0709,P0064,2,23702.76,40,False
I02147,O0711,P0045,4,12885.32,12,False
I02148,O0125,P0102,4,94258.74,9,False
I02149,O0531,P0201,2,227.61,41,False
I02150,O0191,P0295,4,128817.73,46,False
I02151,O0383,P0181,2,72978.95,9,False
I02152,O0656,P0227,2,73298.38,33,False
I02153,O0618,P0090,1,83767.43,44,False
I02154,O0711,P0114,3,53329.86,27,False
I02155,O0090,P0260,3,48344.6,5,False
I02156,O0930,P0026,5,93824.01,11,False
I02157,O0399,P0255,1,26240.38,12,False
I02158,O0391,P0020,1,57266.66,25,True
I02159,O0103,P0182,5,135966.57,43,False
I02160,O0574,P0094,1,89621.87,50,False
I02161,O0863,P0223,3,68114.8,25,False
I02162,O0490,P0103,3,115427.53,9,False
I02163,O0215,P0111,2,15932.12,45,False
I02164,O0521,P0009,1,100877.23,9,False
I02165,O0355,P0287,5,46688.74,43,False
I02166,O0647,P0095,2,62057.59,3,False
I02167,O0387,P0094,5,85633.11,23,False
I02168,O0672,P0026,4,120056.84,50,False
I02169,O0740,P0246,2,94498.72,34,False
I02170,O0057,P0140,4,44520.15,6,False
I02171,O0848,P0121,1,61976.71,35,False
I02172,O0973,P0157,1,7919.0,0,False
I02173,O0910,P0037,2,18874.4,42,False
I02174,O0059,P0261,3,51634.23,46,False
I02175,O0485,P0188,4,112167.11,50,False
I02176,O0488,P0024,3,40179.02,11,False
I02177,O0960,P0035,3,22534.1,17,False
I02178,O0074,P0040,5,78236.87,21,False
I02179,O0439,P0140,1,46799.2,36,False
I02180,O0739,P0193,5,17670.27,28,False
I02181,O0561,P0255,3,21093.33,0,False
I02182,O0831,P0071,1,135979.81,10,False
I02183,O0683,P0008,1,3330.65,6,False
I02184,O0140,P0046,2,141908.24,36,False
I02185,O0250,P0221,5,101314.15,41,False
I02186,O0465,P0208,1,88380.67,13,False
I02187,O0076,P0085,4,135572.82,5,False
I02188,O0818,P0095,2,62717.52,48,False
I02189,O0029,P0236,3,119427.17,34,False
I02190,O0637,P0244,5,62742.72,40,False
I02191,O0959,P0107,5,43940.05,19,False
I02192,O0208,P0060,5,13792.03,21,False
I02193,O0317,P0097,1,14456.38,50,False
I02194,O0593,P0172,2,106512.06,10,False
I02195,O0124,P0036,3,107668.08,31,False
I02196,O0827,P0194,3,69085.93,29,False
I02197,O0819,P0146,4,11948.45,8,True
I02198,O0431,P0288,4,57687.07,42,False
I02199,O0781,P0223,4,74681.65,37,False
I02200,O0461,P0159,1,27004.94,22,False
I02201,O0437,P0018,3,39321.37,26,False
I02202,O0251,P0181,3,80440.62,2,False
I02203,O0603,P0198,3,109723.36,29,False
I02204,O0452,P0041,1,125246.52,22,False
I02205,O0141,P0292,4,54351.35,44,False
I02206,O0380,P0239,1,125533.1,10,False
I02207,O0542,P0083,4,98903.69,19,False
I02208,O0241,P0041,3,137567.05,39,False
I02209,O0871,P0287,5,44193.06,22,False
I02210,O0945,P0145,4,41343.32,21,False
I02211,O0772,P0135,3,23625.36,16,False
I02212,O0805,P0038,3,128062.79,38,False
I02213,O0604,P0126,5,52558.5,16,False
I02214,O0283,P0297,4,59785.53,17,False
I02215,O0899,P0210,3,27175.07,42,True
I02216,O0717,P0288,2,53129.5,21,False
I02217,O0513,P0216,2,101020.18,13,False
I02218,O0590,P0273,5,56869.55,6,False
I02219,O0256,P0081,1,152027.98,48,False
I02220,O0585,P0229,2,123525.32,30,False
I02221,O0780,P0023,4,16311.29,33,False
I02222,O0357,P0099,3,43547.49,23,False
I02223,O0345,P0242,5,9246.41,2,False
I02224,O0251,P0006,1,73623.51,19,False
I02225,O0391,P0033,2,6270.25,3,False
I02226,O0843,P0015,2,114094.25,6,False
I02227,O0140,P0059,2,127243.67,25,False
I02228,O0886,P0183,5,62117.95,21,False
I02229,O0597,P0173,4,26292.73,27,False
I02230,O0995,P0041,5,138558.25,16,False
I02231,O0723,P0185,5,121586.42,20,False
I02232,O0407,P0199,2,115458.25,34,False
I02233,O0564,P0190,1,22062.32,11,False
I02234,O0196,P0209,2,20238.06,2,False
I02235,O0879,P0128,2,95808.64,16,False
I02236,O0417,P0107,1,38399.93,28,True
I02237,O0732,P0297,4,61762.7,42,False
I02238,O0406,P0277,1,108220.68,41,False
I02239,O0322,P0073,5,25532.49,37,False
I02240,O0983,P0026,2,112562.46,41,False
I02241,O0679,P0250,4,38387.27,16,False
I02242,O0193,P0020,3,60819.49,9,False
I02243,O0234,P0275,3,91458.07,35,False
I02244,O0625,P0144,4,11660.91,48,False
I02245,O0345,P0082,2,111796.72,9,False
I02246,O0639,P0120,1,53759.44,25,False
I02247,O0588,P0056,2,65677.35,1,False
I02248,O0225,P0102,3,96787.69,46,False
I02249,O0709,P0063,4,61491.63,0,False
I02250,O0449,P0219,2,120900.93,22,False
I02251,O0769,P0162,2,68960.82,17,False
I02252,O0658,P0190,2,26378.51,11,False
I02253,O0933,P0119,5,13115.37,31,False
I02254,O0175,P0121,1,69482.2,50,False
I02255,O0135,P0024,2,38938.03,37,False
I02256,O0829,P0009,1,96924.53,10,False
I02257,O0678,P0068,3,2901.04,28,False
I02258,O0834,P0212,3,134467.75,46,False
I02259,O0795,P0053,4,39267.64,20,False
I02260,O0845,P0134,4,49106.92,38,False
I02261,O0959,P0094,3,86203.4,34,False
I02262,O0233,P0275,4,106326.41,40,False
I02263,O0152,P0174,5,57799.75,9,False
I02264,O0325,P0021,5,95345.25,25,False
I02265,O0777,P0274,3,126791.29,46,False
I02266,O0758,P0076,2,77783.15,28,False
I02267,O0588,P0040,2,65698.16,3,False
I02268,O0123,P0272,4,68167.97,44,False
I02269,O0355,P0284,4,62550.29,3,False
I02270,O0686,P0038,4,145692.08,31,False
I02271,O0299,P0019,2,52444.17,37,False
I02272,O0995,P0129,3,2279.04,48,False
I02273,O0113,P0253,1,14111.82,31,False
I02274,O0969,P0199,3,127450.17,11,False
I02275,O0168,P0011,3,86693.58,7,False
I02276,O0385,P0091,4,3279.74,16,False
I02277,O0606,P0196,2,104942.47,0,False
I02278,O0709,P0277,2,93904.18,19,False
I02279,O0454,P0010,3,121079.45,32,False
I02280,O0614,P0298,3,25685.34,10,True
I02281,O0011,P0192,5,53206.92,43,False
I02282,O0358,P0037,5,19699.09,50,False
I02283,O0699,P0230,4,136301.38,11,False
I02284,O0407,P0219,2,129876.4,47,False
I02285,O0325,P0213,2,80210.53,31,False
I02286,O0486,P0164,2,94676.17,9,False
I02287,O0018,P0215,1,24686.94,5,False
I02288,O0146,P0069,1,6430.87,10,False
I02289,O0155,P0147,1,110093.44,49,False
I02290,O0421,P0112,1,120552.3,48,False
I02291,O0681,P0298,4,24052.42,42,False
I02292,O0738,P0079,4,79247.02,18,False
I02293,O0681,P0093,1,39751.73,42,False
I02294,O0266,P0264,1,84334.49,6,False
I02295,O0200,P0105,1,46966.11,2,False
I02296,O0045,P0140,5,49100.14,45,False
I02297,O0877,P0081,1,117269.71,9,False
I02298,O0097,P0089,1,124971.25,42,False
I02299,O0934,P0058,3,766.21,34,False
I02300,O0428,P0275,4,95349.13,0,False
I02301,O0107,P0299,1,54776.62,34,False
I02302,O0060,P0200,3,90508.85,43,False
I02303,O0001,P0022,4,30321.55,31,False
I02304,O0453,P0269,4,77170.27,20,False
I02305,O0795,P0199,4,138651.27,47,False
I02306,O0319,P0061,5,22343.21,18,False
I02307,O0675,P0093,1,48007.87,27,False
I02308,O0829,P0075,2,57603.78,19,False
I02309,O0707,P0033,1,7025.55,34,False
I02310,O0223,P0058,3,779.66,36,False
I02311,O0792,P0058,1,715.77,9,False
I02312,O0846,P0209,5,21514.29,17,False
I02313,O0590,P0270,1,85063.56,12,False
I02314,O0114,P0282,1,54305.27,27,False
I02315,O0420,P0011,2,84291.62,22,False
I02316,O0959,P0101,2,68995.15,25,False
I02317,O0194,P0050,1,106190.65,11,False
I02318,O0277,P0126,5,50348.0,0,False
I02319,O0958,P0182,5,134668.19,39,False
I02320,O0176,P0290,5,25767.31,34,False
I02321,O0715,P0222,2,2865.3,15,False
I02322,O0879,P0117,2,155020.44,13,False
I02323,O0904,P0257,5,14529.61,13,False
I02324,O0220,P0248,4,112223.55,21,False
I02325,O0651,P0059,5,137851.56,49,False
I02326,O0413,P0091,4,2890.57,35,False
I02327,O0313,P0056,1,69603.01,42,False
I02328,O0518,P0081,2,141349.1,9,False
I02329,O0102,P0277,5,92017.73,11,False
I02330,O0473,P0033,5,7213.28,48,False
I02331,O0754,P0011,4,95849.02,24,False
I02332,O0098,P0023,4,15575.52,37,False
I02333,O0172,P0004,5,67488.35,17,False
I02334,O0254,P0039,5,55931.24,26,False
I02335,O0120,P0236,5,101003.42,37,False
I02336,O0430,P0297,5,59218.57,19,False
I02337,O0359,P0255,2,20793.07,45,False
I02338,O0842,P0078,4,137256.53,25,False
I02339,O0547,P0197,2,87124.98,6,False
I02340,O0142,P0166,4,116061.27,37,False
I02341,O0580,P0084,3,63029.49,42,False
I02342,O0446,P0005,4,105199.23,37,False
I02343,O0883,P0012,4,20161.6,48,False
I02344,O0633,P0211,4,118201.35,4,False
I02345,O0783,P0225,5,56754.42,35,False
I02346,O0004,P0284,5,61601.93,31,False
I02347,O0262,P0287,3,47116.04,18,False
I02348,O0416,P0142,1,91483.46,38,False
I02349,O0822,P0259,3,22053.22,18,False
I02350,O0860,P0235,5,29385.48,25,False
I02351,O0751,P0298,5,23032.7,24,False
I02352,O0300,P0300,5,125926.01,0,True
I02353,O0812,P0086,5,143164.16,20,False
I02354,O0989,P0088,1,75328.92,10,False
I02355,O0409,P0072,4,41879.77,35,False
I02356,O0617,P0032,1,6343.02,34,False
I02357,O0854,P0130,3,143426.41,0,False
I02358,O0570,P0277,5,110603.02,2,False
I02359,O0338,P0248,3,128877.28,15,False
I02360,O0634,P0243,3,61128.57,6,False
I02361,O0567,P0178,4,91355.21,9,False
I02362,O0948,P0229,3,118616.99,13,False
I02363,O0048,P0177,4,135931.77,37,False
I02364,O0910,P0183,2,72679.13,22,True
I02365,O0397,P0150,1,127551.69,12,False
I02366,O0846,P0225,5,63477.64,18,False
I02367,O0443,P0230,5,138480.26,46,False
I02368,O0935,P0010,1,108809.32,41,False
I02369,O0823,P0018,1,48618.06,27,False
I02370,O0382,P0063,1,71609.9,19,False
I02371,O0973,P0130,2,149816.39,25,False
I02372,O0496,P0141,3,73452.89,25,False
I02373,O0839,P0192,2,42930.83,9,False
I02374,O0807,P0065,1,81312.05,38,False
I02375,O0447,P0245,2,132958.94,11,False
I02376,O0189,P0093,1,43057.33,13,False
I02377,O0955,P0151,4,16976.11,19,False
I02378,O0492,P0200,3,88931.8,20,False
I02379,O0382,P0115,5,118605.31,14,False
I02380,O0548,P0116,3,48445.83,8,True
I02381,O0295,P0171,3,70350.97,38,False
I02382,O0058,P0002,2,65184.12,5,False
I02383,O0953,P0035,4,21409.17,9,False
I02384,O0649,P0238,4,29833.66,34,False
I02385,O0658,P0280,2,11063.87,45,False
I02386,O0692,P0165,5,19131.47,42,False
I02387,O0313,P0088,3,72922.23,6,False
I02388,O0416,P0060,5,12322.38,5,False
I02389,O0460,P0035,1,17292.69,40,False
I02390,O0049,P0186,3,35481.87,29,False
I02391,O0315,P0138,4,122840.54,13,False
I02392,O0366,P0073,3,26646.2,47,False
I02393,O0874,P0152,1,78982.51,7,False
I02394,O0365,P0298,3,29506.0,29,False
I02395,O0205,P0134,3,46725.59,2,False
I02396,O0342,P0119,4,12197.5,12,False
I02397,O0128,P0272,2,86809.81,4,False
I02398,O0705,P0103,2,124573.21,38,False
I02399,O0187,P0219,1,117429.49,11,False
I02400,O0832,P0286,1,82040.03,34,False
I02401,O0487,P0101,1,76804.71,11,False
I02402,O0324,P0033,3,6701.55,19,False
I02403,O0419,P0168,2,131548.0,30,False
I02404,O0832,P0263,1,126696.05,6,False
I02405,O0365,P0218,4,41278.78,24,False
I02406,O0509,P0045,4,11139.56,10,False
I02407,O0607,P0204,5,130929.41,14,False
I02408,O0215,P0203,2,47081.96,24,False
I02409,O0645,P0221,3,95848.97,39,False
I02410,O0602,P0295,5,142128.15,7,False
I02411,O0050,P0273,5,50305.19,36,False
I02412,O0018,P0273,2,53255.35,21,False
I02413,O0168,P0049,1,108418.42,33,False
I02414,O0298,P0148,2,64033.15,47,False
I02415,O0961,P0264,5,89080.71,42,False
I02416,O0630,P0235,5,27867.89,23,False
I02417,O0844,P0252,3,97452.99,48,False
I02418,O0533,P0065,5,93430.2,3,False
I02419,O0184,P0074,1,104747.51,46,False
I02420,O0552,P0038,2,133528.7,40,False
I02421,O0624,P0232,1,55480.77,48,False
I02422,O0595,P0271,3,124050.16,21,False
I02423,O0831,P0051,3,13888.87,31,False
I02424,O0779,P0082,5,126460.11,6,False
I02425,O0085,P0094,2,82358.84,32,False
I02426,O0350,P0223,5,64428.07,15,False
I02427,O0625,P0252,5,107666.15,21,False
